,favorite_count,tweet_id,retweet_count,date,weekday
1119,5551,724405726123311104,1757,2016-04-25 01:12:38,Mon
1120,6253,716791146589110272,1527,2016-04-04 00:55:01,Mon
1121,7207,726935089318363137,2612,2016-05-02 00:43:25,Mon
1122,4377,724004602748780546,1680,2016-04-23 22:38:43,Sat
1123,2922,719367763014393856,786,2016-04-11 03:33:34,Mon
1124,4226,729854734790754305,1203,2016-05-10 02:05:03,Tue
1125,3772,733828123016450049,829,2016-05-21 01:13:53,Sat
1126,4303,722974582966214656,1675,2016-04-21 02:25:47,Thu
1127,5160,730573383004487680,2301,2016-05-12 01:40:42,Thu
1128,3482,727314416056803329,802,2016-05-03 01:50:44,Tue
1129,4016,726887082820554753,1605,2016-05-01 21:32:40,Sun
1130,1788,729838605770891264,410,2016-05-10 01:00:58,Tue
1131,4524,724049859469295616,1884,2016-04-24 01:38:33,Sun
1132,4516,728046963732717569,1255,2016-05-05 02:21:37,Thu
1133,4418,733460102733135873,1366,2016-05-20 00:51:30,Fri
1134,6430,730924654643314689,2113,2016-05-13 00:56:32,Fri
1135,2786,724046343203856385,595,2016-04-24 01:24:35,Sun
1136,4676,727524757080539137,1302,2016-05-03 15:46:33,Tue
1137,4359,725786712245440512,1449,2016-04-28 20:40:11,Thu
1138,3311,728986383096946689,878,2016-05-07 16:34:32,Sat
1139,2912,728751179681943552,725,2016-05-07 00:59:55,Sat
1140,2564,732732193018155009,574,2016-05-18 00:39:02,Wed
1141,4619,726224900189511680,1227,2016-04-30 01:41:23,Sat
1142,3867,732585889486888962,822,2016-05-17 14:57:41,Tue
1143,13185,734787690684657664,6739,2016-05-23 16:46:51,Mon
1144,6481,735635087207878657,2516,2016-05-26 00:54:06,Thu
1145,15673,732005617171337216,5833,2016-05-16 00:31:53,Mon
1146,4051,727175381690781696,1468,2016-05-02 16:38:15,Mon
1147,3505,735256018284875776,949,2016-05-24 23:47:49,Tue
1148,2634,734776360183431168,583,2016-05-23 16:01:50,Mon
1149,51588,733109485275860992,17961,2016-05-19 01:38:16,Thu
1150,2022,718246886998687744,532,2016-04-08 01:19:36,Fri
1151,5286,719551379208073216,2051,2016-04-11 15:43:12,Mon
1152,3073,727685679342333952,683,2016-05-04 02:26:00,Wed
1153,4875,721503162398597120,1994,2016-04-17 00:58:53,Sun
1154,3165,723673163800948736,950,2016-04-23 00:41:42,Sat
1155,6018,717537687239008257,1964,2016-04-06 02:21:30,Wed
1156,2871,734912297295085568,550,2016-05-24 01:02:00,Tue
1157,8068,723688335806480385,3176,2016-04-23 01:41:59,Sat
1158,3004,720340705894408192,1037,2016-04-13 19:59:42,Wed
1159,5116,730196704625098752,2049,2016-05-11 00:43:55,Wed
1160,4894,728760639972315136,1819,2016-05-07 01:37:30,Sat
1161,3842,728387165835677696,1021,2016-05-06 00:53:27,Fri
1162,3418,717009362452090881,1038,2016-04-04 15:22:08,Mon
1163,3661,731285275100512256,1050,2016-05-14 00:49:30,Sat
1164,3020,717790033953034240,1202,2016-04-06 19:04:14,Wed
1165,6172,727644517743104000,1863,2016-05-03 23:42:26,Tue
1166,6556,717047459982213120,2031,2016-04-04 17:53:31,Mon
1167,4316,720415127506415616,1592,2016-04-14 00:55:25,Thu
1168,5088,718454725339934721,1604,2016-04-08 15:05:29,Fri
1169,3292,733482008106668032,1014,2016-05-20 02:18:32,Fri
1170,8481,732375214819057664,2697,2016-05-17 01:00:32,Tue
1171,2481,724771698126512129,685,2016-04-26 01:26:53,Tue
1172,3630,730427201120833536,1111,2016-05-11 15:59:50,Wed
1173,3188,727286334147182592,871,2016-05-02 23:59:09,Mon
1174,2646,721001180231503872,656,2016-04-15 15:44:11,Fri
1175,6077,729463711119904772,2465,2016-05-09 00:11:16,Mon
1176,3702,732726085725589504,946,2016-05-18 00:14:46,Wed
1177,19774,718631497683582976,8604,2016-04-09 02:47:55,Sat
1178,4777,719704490224398336,1547,2016-04-12 01:51:36,Tue
1179,5541,723179728551723008,2000,2016-04-21 16:00:57,Thu
1180,4617,719339463458033665,1335,2016-04-11 01:41:07,Mon
1181,4064,720059472081784833,1201,2016-04-13 01:22:10,Wed
1182,2552,718613305783398402,514,2016-04-09 01:35:37,Sat
1183,2568,717841801130979328,631,2016-04-06 22:29:56,Wed
1184,3849,733822306246479872,1078,2016-05-21 00:50:46,Sat
1185,1976,729113531270991872,350,2016-05-08 00:59:46,Sun
1186,7538,713177543487135744,3015,2016-03-25 01:35:51,Fri
1187,2524,715220193576927233,696,2016-03-30 16:52:36,Wed
1188,2819,710833117892898816,575,2016-03-18 14:19:56,Fri
1189,3793,708356463048204288,1427,2016-03-11 18:18:36,Fri
1190,4330,714957620017307648,1513,2016-03-29 23:29:14,Tue
1191,12928,712717840512598017,5333,2016-03-23 19:09:09,Wed
1192,1775,708834316713893888,538,2016-03-13 01:57:25,Sun
1193,255,712309440758808576,25,2016-03-22 16:06:19,Tue
1194,3235,708469915515297792,877,2016-03-12 01:49:25,Sat
1195,3136,711008018775851008,662,2016-03-19 01:54:56,Sat
1196,4739,710272297844797440,1343,2016-03-17 01:11:26,Thu
1197,2423,710658690886586372,603,2016-03-18 02:46:49,Fri
1198,2874,708738143638450176,872,2016-03-12 19:35:15,Sat
1199,3441,707776935007539200,1010,2016-03-10 03:55:45,Thu
1200,13227,709207347839836162,6228,2016-03-14 02:39:42,Mon
1201,7701,714962719905021952,4547,2016-03-29 23:49:30,Tue
1202,4531,715680795826982913,1726,2016-03-31 23:22:53,Thu
1203,706,709901256215666688,105,2016-03-16 00:37:03,Wed
1204,3085,712092745624633345,957,2016-03-22 01:45:15,Tue
1205,2141,709158332880297985,449,2016-03-13 23:24:56,Sun
1206,4086,715696743237730304,1369,2016-04-01 00:26:15,Fri
1207,8440,711968124745228288,2465,2016-03-21 17:30:03,Mon
1208,4351,712668654853337088,1295,2016-03-23 15:53:42,Wed
1209,1557,709519240576036864,256,2016-03-14 23:19:03,Mon
1210,13714,716447146686459905,6282,2016-04-03 02:08:05,Sun
1211,3422,714631576617938945,1070,2016-03-29 01:53:39,Tue
1212,3828,711363825979756544,1208,2016-03-20 01:28:47,Sun
1213,2519,709225125749587968,609,2016-03-14 03:50:21,Mon
1214,2907,716285507865542656,1157,2016-04-02 15:25:47,Sat
1215,4507,714141408463036416,1497,2016-03-27 17:25:54,Sun
1216,3338,715928423106027520,931,2016-04-01 15:46:52,Fri
1217,5355,715200624753819648,2012,2016-03-30 15:34:51,Wed
1218,2826,707969809498152960,1034,2016-03-10 16:42:10,Thu
1219,3122,708845821941387268,957,2016-03-13 02:43:08,Sun
1220,2673,708479650088034305,720,2016-03-12 02:28:06,Sat
1221,16799,708400866336894977,10804,2016-03-11 21:15:02,Fri
1222,2331,709449600415961088,626,2016-03-14 18:42:20,Mon
1223,2668,710844581445812225,736,2016-03-18 15:05:29,Fri
1224,2474,716439118184652801,227,2016-04-03 01:36:11,Sun
1225,4356,715009755312439296,1321,2016-03-30 02:56:24,Wed
1226,7030,716080869887381504,2048,2016-04-02 01:52:38,Sat
1227,2813,708119489313951744,1044,2016-03-11 02:36:57,Fri
1228,4484,708149363256774660,1643,2016-03-11 04:35:39,Fri
1229,3147,714258258790387713,763,2016-03-28 01:10:13,Mon
1230,2370,712065007010385924,667,2016-03-21 23:55:01,Mon
1231,17294,708810915978854401,7420,2016-03-13 00:24:26,Sun
1232,3429,713919462244790272,827,2016-03-27 02:43:58,Sun
1233,2900,710140971284037632,954,2016-03-16 16:29:35,Wed
1234,2515,710269109699739648,1204,2016-03-17 00:58:46,Thu
1235,3913,715758151270801409,1514,2016-04-01 04:30:16,Fri
1236,3444,709556954897764353,1134,2016-03-15 01:48:55,Tue
1237,3126,709918798883774466,1140,2016-03-16 01:46:45,Wed
1238,2833,714485234495041536,1233,2016-03-28 16:12:09,Mon
1239,3797,714606013974974464,987,2016-03-29 00:12:05,Tue
1240,4053,711652651650457602,979,2016-03-20 20:36:28,Sun
1241,4617,713411074226274305,1375,2016-03-25 17:03:49,Fri
1242,1881,708853462201716736,700,2016-03-13 03:13:29,Sun
1243,3049,710153181850935296,953,2016-03-16 17:18:07,Wed
1244,5576,712438159032893441,1669,2016-03-23 00:37:48,Wed
1245,2005,713909862279876608,579,2016-03-27 02:05:49,Sun
1246,2236,710283270106132480,550,2016-03-17 01:55:02,Thu
1247,3714,709566166965075968,1285,2016-03-15 02:25:31,Tue
1248,5768,710117014656950272,2123,2016-03-16 14:54:24,Wed
1249,4984,709042156699303936,1751,2016-03-13 15:43:18,Sun
1250,3399,712085617388212225,516,2016-03-22 01:16:55,Tue
1251,3168,715342466308784130,726,2016-03-31 00:58:29,Thu
1252,2529,709198395643068416,684,2016-03-14 02:04:08,Mon
1253,3553,708130923141795840,892,2016-03-11 03:22:23,Fri
1254,2026,708109389455101952,578,2016-03-11 01:56:49,Fri
1255,0,711998809858043904,134,2016-03-21 19:31:59,Mon
1256,4766,710588934686908417,2000,2016-03-17 22:09:38,Thu
1257,34395,711694788429553666,19496,2016-03-20 23:23:54,Sun
1258,4890,715733265223708672,1799,2016-04-01 02:51:22,Fri
1259,2615,707741517457260545,653,2016-03-10 01:35:01,Thu
1260,5722,715360349751484417,1679,2016-03-31 02:09:32,Thu
1261,5110,713761197720473600,1468,2016-03-26 16:15:05,Sat
1262,2374,714214115368108032,938,2016-03-27 22:14:49,Sun
1263,2739,709409458133323776,740,2016-03-14 16:02:49,Mon
1264,19480,712809025985978368,7184,2016-03-24 01:11:29,Thu
1265,3420,714251586676113411,895,2016-03-28 00:43:43,Mon
1266,2967,713900603437621249,792,2016-03-27 01:29:02,Sun
1267,3928,714982300363173890,1106,2016-03-30 01:07:18,Wed
1268,51,707983188426153984,2,2016-03-10 17:35:20,Thu
1269,3977,712097430750289920,1105,2016-03-22 02:03:52,Tue
1270,3279,707995814724026368,1200,2016-03-10 18:25:30,Thu
1271,4576,708026248782585858,2042,2016-03-10 20:26:26,Thu
1272,2483,710296729921429505,787,2016-03-17 02:48:31,Thu
1273,2672,708711088997666817,775,2016-03-12 17:47:45,Sat
1274,4666,713175907180089344,1556,2016-03-25 01:29:21,Fri
1275,2112,709179584944730112,719,2016-03-14 00:49:23,Mon
1276,3670,709852847387627521,1275,2016-03-15 21:24:41,Tue
1277,2922,715704790270025728,605,2016-04-01 00:58:13,Fri
1278,1287,716730379797970944,455,2016-04-03 20:53:33,Sun
1279,2978,711743778164514816,1050,2016-03-21 02:38:34,Mon
1280,5028,710609963652087808,2506,2016-03-17 23:33:12,Thu
1281,3465,711306686208872448,780,2016-03-19 21:41:44,Sat
1282,4299,707738799544082433,2639,2016-03-10 01:24:13,Thu
1283,4766,710997087345876993,1486,2016-03-19 01:11:29,Sat
1284,2466,708349470027751425,788,2016-03-11 17:50:48,Fri
1285,9317,711732680602345472,4393,2016-03-21 01:54:29,Mon
1286,2601,702276748847800320,816,2016-02-23 23:39:59,Tue
1287,2919,699779630832685056,1328,2016-02-17 02:17:19,Wed
1288,1588,704134088924532736,500,2016-02-29 02:40:23,Mon
1289,1953,704113298707505153,603,2016-02-29 01:17:46,Mon
1290,4012,705428427625635840,1808,2016-03-03 16:23:38,Thu
1291,2171,706901761596989440,640,2016-03-07 17:58:08,Mon
1292,3376,702684942141153280,1154,2016-02-25 02:42:00,Thu
1293,3211,699801817392291840,1027,2016-02-17 03:45:29,Wed
1294,3611,707693576495472641,1069,2016-03-09 22:24:31,Wed
1295,4266,707021089608753152,1462,2016-03-08 01:52:18,Tue
1296,3620,701981390485725185,1061,2016-02-23 04:06:20,Tue
1297,2563,700796979434098688,1027,2016-02-19 21:39:54,Fri
1298,2599,707315916783140866,685,2016-03-08 21:23:50,Tue
1299,3293,705970349788291072,951,2016-03-05 04:17:02,Sat
1300,2782,700062718104104960,743,2016-02-17 21:02:13,Wed
1301,3626,706538006853918722,1511,2016-03-06 17:52:42,Sun
1302,3617,706346369204748288,986,2016-03-06 05:11:12,Sun
1303,2065,703268521220972544,584,2016-02-26 17:20:56,Fri
1304,4349,700462010979500032,1926,2016-02-18 23:28:52,Thu
1305,3441,707377100785885184,1154,2016-03-09 01:26:57,Wed
1306,2783,700167517596164096,797,2016-02-18 03:58:39,Thu
1307,3255,705975130514706432,788,2016-03-05 04:36:02,Sat
1308,3743,701889187134500865,1471,2016-02-22 21:59:57,Mon
1309,3022,702539513671897089,1020,2016-02-24 17:04:07,Wed
1310,2780,700518061187723268,856,2016-02-19 03:11:35,Fri
1311,1690,702899151802126337,483,2016-02-25 16:53:11,Thu
1312,2333,700890391244103680,616,2016-02-20 03:51:05,Sat
1313,1670,704347321748819968,374,2016-02-29 16:47:42,Mon
1314,17809,707610948723478529,6852,2016-03-09 16:56:11,Wed
1315,4094,706169069255446529,2375,2016-03-05 17:26:40,Sat
1316,3103,705475953783398401,987,2016-03-03 19:32:29,Thu
1317,806,704491224099647488,88,2016-03-01 02:19:31,Tue
1318,3676,707387676719185920,1389,2016-03-09 02:08:59,Wed
1319,3143,705239209544720384,804,2016-03-03 03:51:44,Thu
1320,3989,703425003149250560,1475,2016-02-27 03:42:44,Sat
1321,2424,707014260413456384,639,2016-03-08 01:25:10,Tue
1322,2048,705786532653883392,561,2016-03-04 16:06:36,Fri
1323,2282,705066031337840642,645,2016-03-02 16:23:36,Wed
1324,3361,702332542343577600,1665,2016-02-24 03:21:41,Wed
1325,3248,706516534877929472,1107,2016-03-06 16:27:23,Sun
1326,3684,703382836347330562,1217,2016-02-27 00:55:11,Sat
1327,1938,703774238772166656,499,2016-02-28 02:50:28,Sun
1328,2195,701601587219795968,489,2016-02-22 02:57:08,Mon
1329,2263,706593038911545345,670,2016-03-06 21:31:22,Sun
1330,2970,701570477911896070,1002,2016-02-22 00:53:31,Mon
1331,2303,707038192327901184,850,2016-03-08 03:00:15,Tue
1332,2707,707629649552134146,939,2016-03-09 18:10:30,Wed
1333,24003,700747788515020802,10010,2016-02-19 18:24:26,Fri
1334,2574,703407252292673536,743,2016-02-27 02:32:12,Sat
1335,1785,706291001778950144,499,2016-03-06 01:31:11,Sun
1336,2724,703631701117943808,739,2016-02-27 17:24:05,Sat
1337,2387,707420581654872064,739,2016-03-09 04:19:44,Wed
1338,3481,700002074055016451,1441,2016-02-17 17:01:14,Wed
1339,4005,701952816642965504,1093,2016-02-23 02:12:47,Tue
1340,3483,706681918348251136,1033,2016-03-07 03:24:33,Mon
1341,2309,702671118226825216,601,2016-02-25 01:47:04,Thu
1342,3453,702321140488925184,1101,2016-02-24 02:36:23,Wed
1343,2554,700847567345688576,536,2016-02-20 01:00:55,Sat
1344,2177,700029284593901568,626,2016-02-17 18:49:22,Wed
1345,7924,700143752053182464,2943,2016-02-18 02:24:13,Thu
1346,2867,706265994973601792,982,2016-03-05 23:51:49,Sat
1347,2398,700505138482569216,610,2016-02-19 02:20:14,Fri
1348,2389,707411934438625280,639,2016-03-09 03:45:22,Wed
1349,3090,704499785726889984,1067,2016-03-01 02:53:32,Tue
1350,4671,705442520700944385,1753,2016-03-03 17:19:38,Thu
1351,2367,704859558691414016,582,2016-03-02 02:43:09,Wed
1352,2765,704819833553219584,1068,2016-03-02 00:05:17,Wed
1353,2901,707297311098011648,851,2016-03-08 20:09:54,Tue
1354,2012,703356393781329922,414,2016-02-26 23:10:06,Fri
1355,27730,703041949650034688,13414,2016-02-26 02:20:37,Fri
1356,4481,704871453724954624,1186,2016-03-02 03:30:25,Wed
1357,5405,706166467411222528,1719,2016-03-05 17:16:20,Sat
1358,2795,701545186879471618,655,2016-02-21 23:13:01,Sun
1359,10791,699691744225525762,4910,2016-02-16 20:28:06,Tue
1360,2720,700864154249383937,655,2016-02-20 02:06:50,Sat
1361,2063,699775878809702401,647,2016-02-17 02:02:25,Wed
1362,5048,702217446468493312,1431,2016-02-23 19:44:20,Tue
1363,12847,701214700881756160,5472,2016-02-21 01:19:47,Sun
1364,10865,702598099714314240,3494,2016-02-24 20:56:55,Wed
1365,3612,701805642395348998,1817,2016-02-22 16:27:58,Mon
1366,4059,703611486317502464,1620,2016-02-27 16:03:45,Sat
1367,2355,700151421916807169,707,2016-02-18 02:54:41,Thu
1368,2357,699788877217865730,530,2016-02-17 02:54:04,Wed
1369,3461,703769065844768768,1213,2016-02-28 02:29:55,Sun
1370,2703,707059547140169728,726,2016-03-08 04:25:07,Tue
1371,5364,704847917308362754,1637,2016-03-02 01:56:53,Wed
1372,2495,705898680587526145,597,2016-03-04 23:32:15,Fri
1373,8433,704364645503647744,3806,2016-02-29 17:56:32,Mon
1374,1565,706153300320784384,414,2016-03-05 16:24:01,Sat
1375,2723,702932127499816960,773,2016-02-25 19:04:13,Thu
1376,2256,705102439679201280,545,2016-03-02 18:48:16,Wed
1377,7764,703079050210877440,3317,2016-02-26 04:48:02,Fri
1378,6964,704761120771465216,3101,2016-03-01 20:11:59,Tue
1379,3325,705591895322394625,1229,2016-03-04 03:13:11,Fri
1380,15312,706904523814649856,8371,2016-03-07 18:09:06,Mon
1381,2708,706644897839910912,1169,2016-03-07 00:57:27,Mon
1382,3569,704480331685040129,1131,2016-03-01 01:36:14,Tue
1383,22484,706310011488698368,8530,2016-03-06 02:46:44,Sun
1384,2705,705223444686888960,863,2016-03-03 02:49:06,Thu
1385,3064,704054845121142784,978,2016-02-28 21:25:30,Sun
1386,3365,692535307825213440,1452,2016-01-28 02:30:58,Thu
1387,2946,698178924120031232,790,2016-02-12 16:16:41,Fri
1388,4092,696518437233913856,1816,2016-02-08 02:18:30,Mon
1389,1725,693582294167244802,273,2016-01-30 23:51:19,Sat
1390,1938,692530551048294401,449,2016-01-28 02:12:04,Thu
1391,3459,697990423684476929,1386,2016-02-12 03:47:39,Fri
1392,3009,693231807727280129,786,2016-01-30 00:38:37,Sat
1393,1690,695064344191721472,641,2016-02-04 02:00:27,Thu
1394,2174,699413908797464576,661,2016-02-16 02:04:04,Tue
1395,3383,696405997980676096,1217,2016-02-07 18:51:43,Sun
1396,3325,699323444782047232,923,2016-02-15 20:04:36,Mon
1397,2549,697482927769255936,721,2016-02-10 18:11:03,Wed
1398,17614,698195409219559425,6373,2016-02-12 17:22:12,Fri
1399,4996,698262614669991936,2146,2016-02-12 21:49:15,Fri
1400,3539,693280720173801472,1326,2016-01-30 03:52:58,Sat
1401,2148,697575480820686848,538,2016-02-11 00:18:49,Thu
1402,1348,698635131305795584,364,2016-02-13 22:29:29,Sat
1403,2515,693267061318012928,876,2016-01-30 02:58:42,Sat
1404,2844,698953797952008193,968,2016-02-14 19:35:46,Sun
1405,2581,693629975228977152,854,2016-01-31 03:00:47,Sun
1406,3354,696900204696625153,1096,2016-02-09 03:35:31,Tue
1407,2667,696488710901260288,1107,2016-02-08 00:20:23,Mon
1408,1881,692901601640583168,649,2016-01-29 02:46:29,Fri
1409,3192,697596423848730625,1350,2016-02-11 01:42:02,Thu
1410,2601,698710712454139905,728,2016-02-14 03:29:49,Sun
1411,2655,692187005137076224,876,2016-01-27 03:26:56,Wed
1412,3826,695314793360662529,1575,2016-02-04 18:35:39,Thu
1413,2346,693262851218264065,535,2016-01-30 02:41:58,Sat
1414,5088,696886256886657024,1919,2016-02-09 02:40:05,Tue
1415,1964,693993230313091072,433,2016-02-01 03:04:14,Mon
1416,1606,697995514407682048,358,2016-02-12 04:07:53,Fri
1417,37572,694669722378485760,15471,2016-02-02 23:52:22,Tue
1418,9813,692417313023332352,3714,2016-01-27 18:42:06,Wed
1419,2034,696100768806522880,713,2016-02-06 22:38:50,Sat
1420,2839,693647888581312512,635,2016-01-31 04:11:58,Sun
1421,2354,699088579889332224,670,2016-02-15 04:31:20,Mon
1422,3589,697463031882764288,1475,2016-02-10 16:51:59,Wed
1423,1583,694356675654983680,311,2016-02-02 03:08:26,Tue
1424,1967,698355670425473025,484,2016-02-13 03:59:01,Sat
1425,2171,696744641916489729,1006,2016-02-08 17:17:22,Mon
1426,1656,694342028726001664,523,2016-02-02 02:10:14,Tue
1427,2664,693642232151285760,445,2016-01-31 03:49:30,Sun
1428,4590,695446424020918272,1940,2016-02-05 03:18:42,Fri
1429,1626,693622659251335168,397,2016-01-31 02:31:43,Sun
1430,4803,695629776980148225,2244,2016-02-05 15:27:17,Fri
1431,2183,697516214579523584,1212,2016-02-10 20:23:19,Wed
1432,2813,692919143163629568,799,2016-01-29 03:56:12,Fri
1433,2561,692905862751522816,940,2016-01-29 03:03:25,Fri
1434,3027,692828166163931137,943,2016-01-28 21:54:41,Thu
1435,3332,697616773278015490,1084,2016-02-11 03:02:54,Thu
1436,9084,695409464418041856,3820,2016-02-05 00:51:51,Fri
1437,2142,694352839993344000,665,2016-02-02 02:53:12,Tue
1438,3552,698989035503689728,1053,2016-02-14 21:55:47,Sun
1439,2111,694329668942569472,537,2016-02-02 01:21:07,Tue
1440,2381,698342080612007937,1011,2016-02-13 03:05:01,Sat
1441,4918,697270446429966336,1988,2016-02-10 04:06:43,Wed
1442,2459,696894894812565505,724,2016-02-09 03:14:25,Tue
1443,1414,693644216740769793,135,2016-01-31 03:57:23,Sun
1444,2784,695095422348574720,658,2016-02-04 04:03:57,Thu
1445,5330,693590843962331137,2113,2016-01-31 00:25:18,Sun
1446,2397,692894228850999298,866,2016-01-29 02:17:12,Fri
1447,6245,699446877801091073,2797,2016-02-16 04:15:05,Tue
1448,2500,696713835009417216,690,2016-02-08 15:14:57,Mon
1449,1871,693486665285931008,675,2016-01-30 17:31:20,Sat
1450,1978,699370870310113280,469,2016-02-15 23:13:03,Mon
1451,4567,692568918515392513,1646,2016-01-28 04:44:32,Thu
1452,3972,699060279947165696,1933,2016-02-15 02:38:53,Mon
1453,2742,699036661657767936,1277,2016-02-15 01:05:02,Mon
1454,2577,699079609774645248,703,2016-02-15 03:55:41,Mon
1455,1971,693095443459342336,495,2016-01-29 15:36:45,Fri
1456,3570,694001791655137281,1105,2016-02-01 03:38:15,Mon
1457,3353,695794761660297217,840,2016-02-06 02:22:53,Sat
1458,1807,693109034023534592,658,2016-01-29 16:30:45,Fri
1459,1840,697630435728322560,575,2016-02-11 03:57:11,Thu
1460,3098,694183373896572928,995,2016-02-01 15:39:48,Mon
1461,2561,696877980375769088,761,2016-02-09 02:07:12,Tue
1462,1279,696490539101908992,156,2016-02-08 00:27:39,Mon
1463,3160,699072405256409088,1266,2016-02-15 03:27:04,Mon
1464,3173,697255105972801536,1239,2016-02-10 03:05:46,Wed
1465,1967,695767669421768709,798,2016-02-06 00:35:13,Sat
1466,3170,697881462549430272,1273,2016-02-11 20:34:41,Thu
1467,2990,695074328191332352,1182,2016-02-04 02:40:08,Thu
1468,2644,697242256848379904,710,2016-02-10 02:14:42,Wed
1469,2830,694925794720792577,976,2016-02-03 16:49:55,Wed
1470,1445,699423671849451520,353,2016-02-16 02:42:52,Tue
1471,2669,698907974262222848,664,2016-02-14 16:33:40,Sun
1472,1550,696754882863349760,381,2016-02-08 17:58:03,Mon
1473,2807,695051054296211456,840,2016-02-04 01:07:39,Thu
1474,3162,695816827381944320,1247,2016-02-06 03:50:33,Sat
1475,2280,699434518667751424,543,2016-02-16 03:25:58,Tue
1476,1523,698703483621523456,406,2016-02-14 03:01:06,Sun
1477,1552,692423280028966913,245,2016-01-27 19:05:49,Wed
1478,4404,694206574471057408,2171,2016-02-01 17:11:59,Mon
1479,7181,692752401762250755,3884,2016-01-28 16:53:37,Thu
1480,3455,697259378236399616,1067,2016-02-10 03:22:44,Wed
1481,2438,698549713696649216,661,2016-02-13 16:50:04,Sat
1482,1821,693942351086120961,395,2016-01-31 23:42:03,Sun
1483,2900,694905863685980160,1001,2016-02-03 15:30:43,Wed
1484,2525,697943111201378304,737,2016-02-12 00:39:39,Fri
1485,8292,693155686491000832,3419,2016-01-29 19:36:08,Fri
1486,1212,686035780142297088,129,2016-01-10 04:04:10,Sun
1487,2280,687124485711986689,543,2016-01-13 04:10:18,Wed
1488,5762,687841446767013888,2706,2016-01-15 03:39:15,Fri
1489,5757,687127927494963200,2456,2016-01-13 04:23:58,Wed
1490,2779,690360449368465409,955,2016-01-22 02:28:52,Fri
1491,1584,690348396616552449,549,2016-01-22 01:40:58,Fri
1492,3776,690959652130045952,1344,2016-01-23 18:09:53,Sat
1493,21153,687317306314240000,9801,2016-01-13 16:56:30,Wed
1494,1840,686394059078897668,728,2016-01-11 03:47:50,Mon
1495,2216,688898160958271489,845,2016-01-18 01:38:15,Mon
1496,2465,687102708889812993,1063,2016-01-13 02:43:46,Wed
1497,1996,686606069955735556,583,2016-01-11 17:50:18,Mon
1498,20345,691416866452082688,8187,2016-01-25 00:26:41,Mon
1499,2099,689280876073582592,770,2016-01-19 02:59:01,Tue
1500,2129,689143371370250240,552,2016-01-18 17:52:38,Mon
1501,2078,687476254459715584,572,2016-01-14 03:28:06,Thu
1502,3118,691096613310316544,952,2016-01-24 03:14:07,Sun
1503,1852,687732144991551489,700,2016-01-14 20:24:55,Thu
1504,3458,689283819090870273,1184,2016-01-19 03:10:43,Tue
1505,2350,688894073864884227,742,2016-01-18 01:22:00,Mon
1506,2227,688908934925697024,826,2016-01-18 02:21:04,Mon
1507,2435,688519176466644993,788,2016-01-17 00:32:18,Sun
1508,1817,688064179421470721,386,2016-01-15 18:24:18,Fri
1509,2014,687494652870668288,614,2016-01-14 04:41:12,Thu
1510,3886,686618349602762752,1456,2016-01-11 18:39:05,Mon
1511,2973,688116655151435777,839,2016-01-15 21:52:49,Fri
1512,2159,689557536375177216,493,2016-01-19 21:18:22,Tue
1513,4159,691820333922455552,1773,2016-01-26 03:09:55,Tue
1514,2634,687818504314159109,1015,2016-01-15 02:08:05,Fri
1515,2225,688179443353796608,629,2016-01-16 02:02:19,Sat
1516,4276,691459709405118465,1234,2016-01-25 03:16:56,Mon
1517,1459,688828561667567616,398,2016-01-17 21:01:41,Sun
1518,1973,690400367696297985,485,2016-01-22 05:07:29,Fri
1519,4589,687312378585812992,2032,2016-01-13 16:36:55,Wed
1520,9773,688385280030670848,4773,2016-01-16 15:40:14,Sat
1521,2340,686377065986265092,601,2016-01-11 02:40:19,Mon
1522,2880,687826841265172480,1208,2016-01-15 02:41:12,Fri
1523,1725,692142790915014657,421,2016-01-27 00:31:15,Wed
1524,2328,686050296934563840,781,2016-01-10 05:01:51,Sun
1525,305,690607260360429569,17,2016-01-22 18:49:36,Fri
1526,6117,687109925361856513,2638,2016-01-13 03:12:26,Wed
1527,2869,688916208532455424,933,2016-01-18 02:49:58,Mon
1528,2287,690728923253055490,553,2016-01-23 02:53:03,Sat
1529,3432,686386521809772549,941,2016-01-11 03:17:53,Mon
1530,2048,691675652215414786,544,2016-01-25 17:35:00,Mon
1531,9066,686947101016735744,3406,2016-01-12 16:25:26,Tue
1532,3364,689661964914655233,997,2016-01-20 04:13:20,Wed
1533,3283,686034024800862208,1247,2016-01-10 03:57:12,Sun
1534,1772,690248561355657216,438,2016-01-21 19:04:15,Thu
1535,2498,691483041324204033,606,2016-01-25 04:49:38,Mon
1536,1798,691090071332753408,359,2016-01-24 02:48:07,Sun
1537,2274,689835978131935233,808,2016-01-20 15:44:48,Wed
1538,2519,687807801670897665,753,2016-01-15 01:25:33,Fri
1539,3014,692017291282812928,1019,2016-01-26 16:12:33,Tue
1540,2958,686683045143953408,860,2016-01-11 22:56:10,Mon
1541,2450,690690673629138944,855,2016-01-23 00:21:03,Sat
1542,3576,692041934689402880,1362,2016-01-26 17:50:29,Tue
1543,4218,686286779679375361,1785,2016-01-10 20:41:33,Sun
1544,2693,689255633275777024,1162,2016-01-19 01:18:43,Tue
1545,3568,689517482558820352,1530,2016-01-19 18:39:13,Tue
1546,1995,687399393394311168,675,2016-01-13 22:22:41,Wed
1547,2560,689905486972461056,742,2016-01-20 20:21:00,Wed
1548,1443,689977555533848577,478,2016-01-21 01:07:23,Thu
